Age,Attrition,BusinessTravel,DailyRate,DistanceFromHome,Education,EducationField,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,DateBirth,RemoteWork
45,No,travel_rarely,788.0,24,4,Unknown,"1049,0",2,M,36.0,3,1, Human Resources ,2,Unknown,6463.923076923077,8318,1,No,16,"3,0",1,0,Unknown,3,3,6,0,4,1978,yes
26,No,Unknown,921.0,26,1,Medical,"1068,0",1,F,66.0,2,1, Research Scientist ,3,Unknown,6463.923076923077,25265,1,No,13,"3,0",3,2,Unknown,5,3,5,1,3,1997,no
28,No,Unknown,803.129648241206,42,1,Unknown,"1136,0",42,M,67.0,2,1, Research Scientist ,2,Married,6463.923076923077,19911,0,No,17,"3,0",1,0,Unknown,2,1,5,0,4,1995,yes
30,No,travel_rarely,852.0,10,3,Marketing,"1179,0",3,M,72.0,2,2, Sales Executive ,3,Married,6463.923076923077,2706,1,No,18,"3,0",1,1,Unknown,3,3,10,1,4,1993,no
43,Yes,Unknown,1372.0,9,3,Unknown,"1188,0",1,F,85.0,1,2, Sales Executive ,3,Single,6463.923076923077,9489,8,No,13,Unknown,2,0,"7,0",2,2,4,1,3,1980,yes
30,No,travel_rarely,1329.0,29,4,Life Sciences,"1211,0",3,M,61.0,3,2, Sales Executive ,1,Divorced,4115.0,13192,8,Unknown,19,"3,0",3,3,"8,0",3,3,4,0,3,1993,no
46,No,travel_rarely,150.0,2,4,Technical Degree,"1228,0",4,M,60.0,3,2, Manufacturing Director ,4,Divorced,6463.923076923077,17433,2,Unknown,11,"3,0",3,1,Unknown,3,2,6,1,4,1977,yes
42,No,non-travel,803.129648241206,2,5,Unknown,"1231,0",4,M,79.0,4,2, Human Resources ,1,Married,6272.0,12858,7,No,16,"3,0",1,1,Unknown,3,4,4,0,3,1981,yes
27,No,Unknown,1167.0,4,2,Unknown,"1259,0",1,M,76.0,3,1, Research Scientist ,3,Divorced,2517.0,3208,1,Unknown,11,"3,0",2,3,Unknown,2,3,5,0,3,1996,yes
56,No,travel_rarely,206.0,8,4,Life Sciences,"1338,0",4,M,99.0,3,5, Manager ,2,Single,6463.923076923077,4022,6,No,14,"3,0",1,0,"36,0",4,3,7,7,7,1967,no
41,No,travel_frequently,803.129648241206,1,3,Marketing,"1349,0",3,F,66.0,3,2, Sales Executive ,1,Unknown,6463.923076923077,4297,0,Unknown,17,"3,0",4,1,Unknown,2,3,9,1,7,1982,yes
28,No,Unknown,736.0,26,3,Life Sciences,"1387,0",3,M,48.0,2,2, Sales Executive ,1,Married,6463.923076923077,24232,1,Unknown,11,"3,0",3,1,"5,0",0,3,5,0,4,1995,yes
52,No,travel_frequently,322.0,28,2,Unknown,"1401,0",4,F,59.0,4,4, Manufacturing Director ,3,Married,6463.923076923077,9731,2,Unknown,11,"3,0",2,1,Unknown,3,2,5,0,2,1971,yes
26,No,travel_rarely,683.0,2,1,Medical,"1407,0",1,M,36.0,2,1, Research Scientist ,4,Single,3904.0,4050,0,No,12,"3,0",4,0,"5,0",2,3,4,1,1,1997,yes
49,Yes,travel_frequently,1475.0,28,2,Unknown,"1420,0",1,M,97.0,2,2, Laboratory Technician ,1,Unknown,6463.923076923077,22710,3,No,20,"4,0",1,0,"20,0",2,3,4,1,3,1974,yes
34,No,travel_frequently,560.0,1,4,Other,"1431,0",4,M,91.0,3,1, Research Scientist ,1,Unknown,6463.923076923077,20284,5,Unknown,14,"3,0",3,2,"10,0",2,3,4,1,3,1989,yes
32,No,Unknown,803.129648241206,7,5,Marketing,"1446,0",4,M,97.0,3,2, Sales Executive ,4,Unknown,9204.0,23343,4,Unknown,12,"3,0",3,1,"7,0",3,3,4,0,3,1991,yes
33,No,Unknown,803.129648241206,7,3,Medical,"1477,0",4,M,54.0,3,2, Sales Executive ,1,Unknown,4373.0,17456,0,No,14,"3,0",1,2,"5,0",2,3,4,0,3,1990,no
29,Yes,Unknown,115.0,13,3,Unknown,"1487,0",1,F,51.0,3,2, Sales Executive ,2,Single,6463.923076923077,17485,5,No,11,Unknown,1,0,"7,0",4,1,5,0,0,1994,no
30,No,Unknown,803.129648241206,16,3,Life Sciences,"1499,0",3,M,46.0,3,1, Human Resources ,3,Unknown,2064.0,15428,0,Unknown,21,"4,0",1,1,"6,0",3,4,5,1,3,1993,no
23,No,Unknown,507.0,11,1,Life Sciences,"1533,0",11,M,97.0,3,2, Laboratory Technician ,3,Single,6463.923076923077,24812,0,No,14,"3,0",2,0,"5,0",2,3,4,1,2,2000,no
33,No,Unknown,575.0,25,3,Unknown,"1545,0",4,M,44.0,2,2, Manufacturing Director ,2,Unknown,6463.923076923077,24152,1,No,13,"3,0",4,0,"5,0",2,3,5,0,2,1990,yes
35,No,Unknown,803.129648241206,28,4,Unknown,"1554,0",2,F,98.0,2,1, Sales Representative ,3,Married,2430.0,26204,0,Unknown,23,"4,0",1,2,"6,0",5,3,5,4,2,1988,yes
38,No,travel_frequently,888.0,10,4,Unknown,"1563,0",3,M,71.0,3,2, Human Resources ,3,Unknown,6463.923076923077,14814,3,No,11,"3,0",3,0,"10,0",2,3,6,1,2,1985,yes
28,No,Unknown,580.0,27,3,Unknown,"1622,0",2,F,39.0,1,2, Manufacturing Director ,1,Divorced,4877.0,20460,0,Unknown,21,"4,0",2,1,"6,0",5,2,5,0,0,1995,yes
37,No,Unknown,671.0,19,3,Life Sciences,"1631,0",3,M,85.0,3,2, Manufacturing Director ,3,Unknown,6463.923076923077,26493,3,No,17,"3,0",1,3,Unknown,2,2,4,0,2,1986,no
24,No,Unknown,567.0,2,1,Technical Degree,"1646,0",1,F,32.0,3,1, Research Scientist ,4,Unknown,3760.0,17218,1,Unknown,13,"3,0",3,0,"6,0",2,3,6,1,3,1999,no
36,No,Unknown,311.0,7,3,Unknown,"1659,0",1,M,77.0,3,1, Laboratory Technician ,2,Unknown,2013.0,10950,2,Unknown,11,"3,0",3,0,Unknown,4,3,4,1,3,1987,yes
53,No,travel_rarely,1395.0,24,4,Medical,"1689,0",2,M,48.0,4,3, Healthcare Representative ,4,Married,6463.923076923077,3458,3,No,15,"3,0",3,0,"11,0",2,3,4,1,2,1970,no
37,No,travel_frequently,1278.0,1,4,Unknown,"1700,0",3,M,31.0,1,2, Sales Executive ,4,Unknown,6463.923076923077,7677,1,Unknown,14,"3,0",3,2,"6,0",2,2,6,1,3,1986,yes
32,No,travel_rarely,371.0,19,3,Unknown,"1739,0",4,M,80.0,1,3, Sales Executive ,3,Married,6463.923076923077,3840,3,No,13,"3,0",3,1,Unknown,2,1,4,0,2,1991,no
42,No,travel_rarely,855.0,12,3,Medical,"1768,0",2,M,57.0,3,1, Laboratory Technician ,2,Divorced,2766.0,8952,8,No,22,"4,0",2,3,"7,0",6,2,5,0,4,1981,yes
41,No,Unknown,548.0,9,4,Life Sciences,"1772,0",3,M,94.0,3,1, Laboratory Technician ,1,Divorced,6463.923076923077,20520,1,No,20,"4,0",2,2,"5,0",2,3,5,0,4,1982,yes
44,Yes,Unknown,429.0,1,2,Unknown,"1792,0",3,M,99.0,3,1, Research Scientist ,2,Unknown,6463.923076923077,11092,1,Yes,12,"3,0",3,3,Unknown,2,2,5,2,3,1979,yes
39,No,Unknown,1253.0,10,1,Medical,"1800,0",3,M,65.0,3,3, Research Director ,3,Single,6463.923076923077,7914,7,Unknown,21,"4,0",3,0,Unknown,3,3,4,2,2,1984,yes
40,No,Unknown,1194.0,1,3,Unknown,"1822,0",3,F,52.0,3,2, Healthcare Representative ,4,Unknown,6513.0,9060,4,Unknown,17,"3,0",4,1,"12,0",3,3,5,0,3,1983,yes
42,No,Unknown,355.0,10,4,Technical Degree,"1854,0",3,M,38.0,3,1, Research Scientist ,3,Married,6463.923076923077,6161,3,No,22,"4,0",2,2,"10,0",1,2,6,3,3,1981,no
34,No,travel_rarely,1480.0,4,3,Unknown,"1882,0",3,M,64.0,3,3, Sales Executive ,4,Married,6463.923076923077,24444,2,Yes,13,"3,0",4,3,"9,0",3,3,5,1,0,1989,yes
37,No,travel_rarely,783.0,7,4,Medical,"1885,0",4,M,78.0,3,2, Research Scientist ,1,Unknown,4284.0,13588,5,Unknown,22,"4,0",3,1,"16,0",2,3,5,0,4,1986,yes
27,No,Unknown,1354.0,2,4,Technical Degree,"1931,0",2,M,41.0,3,1, Research Scientist ,2,Unknown,2226.0,6073,1,No,11,Unknown,3,1,"6,0",3,2,5,1,2,1996,no
35,No,travel_rarely,682.0,18,4,Unknown,"1945,0",2,M,71.0,3,2, Sales Executive ,1,Unknown,5561.0,15975,0,Unknown,16,"3,0",4,1,Unknown,2,1,5,0,4,1988,yes
28,No,non-travel,1103.0,16,3,Medical,"1947,0",3,M,49.0,3,1, Research Scientist ,3,Single,2144.0,2122,1,No,14,"3,0",3,0,"5,0",3,2,5,1,4,1995,yes
29,No,Unknown,136.0,1,3,Life Sciences,"1954,0",1,M,89.0,3,2, Healthcare Representative ,1,Married,5373.0,6225,0,No,12,"3,0",1,1,"6,0",5,2,5,0,2,1994,no
54,No,Unknown,155.0,9,2,Unknown,"1969,0",1,F,67.0,3,2, Research Scientist ,3,Married,2897.0,22474,3,No,11,"3,0",3,2,"9,0",6,2,4,2,3,1969,no
24,No,travel_rarely,771.0,41,2,Life Sciences,"1981,0",41,M,45.0,2,2, Healthcare Representative ,3,Single,6463.923076923077,14120,1,No,12,"3,0",2,0,"4,0",2,2,4,1,2,1999,yes
38,No,travel_frequently,508.0,6,4,Unknown,"1997,0",1,M,72.0,2,2, Manufacturing Director ,3,Married,5321.0,14284,2,No,11,"3,0",4,1,"10,0",1,3,8,7,7,1985,no
42,No,Unknown,557.0,18,4,Unknown,"1998,0",4,M,35.0,3,2, Research Scientist ,1,Unknown,5410.0,11189,6,Unknown,17,"3,0",3,1,"9,0",3,2,4,1,2,1981,yes
41,No,Unknown,642.0,1,3,Life Sciences,"1999,0",4,M,76.0,3,1, Research Scientist ,4,Unknown,2782.0,21412,3,No,22,Unknown,1,1,Unknown,3,3,5,1,0,1982,yes
25,No,travel_rarely,1382.0,8,2,Unknown,"2018,0",1,F,85.0,3,2, Sales Executive ,3,Unknown,6463.923076923077,13684,0,Yes,22,"4,0",2,1,"6,0",3,2,5,0,4,1998,yes
50,Yes,Unknown,878.0,1,4,Unknown,"2044,0",2,M,94.0,3,2, Sales Executive ,3,Unknown,6463.923076923077,14255,7,No,12,"3,0",4,2,"12,0",3,3,6,0,1,1973,yes
45,No,Unknown,374.0,20,3,Unknown,"2046,0",4,F,50.0,3,2, Sales Executive ,3,Unknown,4850.0,23333,8,No,15,"3,0",3,0,Unknown,3,3,5,0,1,1978,yes
35,No,travel_rarely,287.0,1,4,Unknown,"2052,0",3,F,62.0,1,1, Research Scientist ,4,Married,6463.923076923077,8952,1,No,12,"3,0",4,1,"4,0",5,3,4,1,1,1988,yes
29,No,travel_rarely,803.129648241206,13,2,Other,"2053,0",4,M,46.0,2,2, Laboratory Technician ,2,Unknown,6463.923076923077,23679,4,Unknown,13,"3,0",1,1,"10,0",2,3,4,0,3,1994,no
34,No,Unknown,803.129648241206,8,3,Unknown,"2068,0",2,M,82.0,4,2, Laboratory Technician ,3,Unknown,4404.0,10228,2,No,12,"3,0",1,0,Unknown,3,4,4,1,2,1989,yes
27,No,travel_rarely,591.0,2,1,Unknown,"7,0",1,M,40.0,3,1, Laboratory Technician ,2,Married,6463.923076923077,16632,9,No,12,"3,0",4,1,"6,0",3,3,2,2,2,1996,no
31,No,Unknown,670.0,26,1,Unknown,"16,0",1,M,65.96954813359528,3,1, Research Scientist ,3,Divorced,6463.923076923077,15170,1,Unknown,17,"3,0",4,1,"5,0",1,2,5,4,3,1992,yes
34,No,travel_rarely,1346.0,38,2,Unknown,"18,0",2,M,93.0,3,1, Laboratory Technician ,4,Divorced,6463.923076923077,8758,0,Unknown,11,"3,0",3,1,"3,0",2,3,2,1,2,1989,yes
28,Yes,travel_rarely,103.0,24,3,Life Sciences,"19,0",3,M,50.0,2,1, Laboratory Technician ,3,Single,6463.923076923077,12947,5,Yes,14,"3,0",2,0,"6,0",4,3,4,0,3,1995,yes
32,No,travel_rarely,334.0,5,2,Unknown,"21,0",1,M,80.0,4,1, Research Scientist ,2,Divorced,6463.923076923077,15053,0,Yes,12,"3,0",4,2,"7,0",5,2,6,0,5,1991,yes
38,No,Unknown,371.0,2,3,Life Sciences,"24,0",4,M,45.0,3,1, Research Scientist ,4,Single,3944.0,4306,5,Yes,11,"3,0",3,0,"6,0",3,3,3,1,2,1985,yes
24,No,Unknown,673.0,11,2,Unknown,"26,0",1,F,96.0,4,2, Manufacturing Director ,3,Unknown,6463.923076923077,8232,0,No,18,"3,0",4,1,"5,0",5,2,4,1,3,1999,yes
34,Yes,Unknown,699.0,6,1,Unknown,"31,0",2,M,83.0,3,1, Research Scientist ,1,Single,2960.0,17102,2,No,11,"3,0",3,0,Unknown,2,3,4,1,3,1989,yes
32,Yes,travel_frequently,803.129648241206,16,1,Unknown,"33,0",2,F,72.0,1,1, Research Scientist ,1,Unknown,6463.923076923077,4681,1,Unknown,22,Unknown,2,0,Unknown,5,3,10,6,7,1991,no
46,No,travel_rarely,705.0,2,4,Marketing,"38,0",2,F,83.0,3,5, Manager ,1,Single,18947.0,22822,3,Unknown,12,"3,0",4,0,"22,0",2,2,2,2,1,1977,no
44,No,Unknown,1459.0,10,4,Other,"40,0",4,M,41.0,3,2, Healthcare Representative ,4,Married,6465.0,19121,2,Unknown,13,"3,0",4,0,Unknown,5,4,4,1,3,1979,no
50,Yes,travel_rarely,803.129648241206,3,2,Unknown,"47,0",1,M,86.0,2,1, Sales Representative ,3,Married,2683.0,3810,1,Unknown,14,"3,0",3,0,"3,0",2,3,3,0,2,1973,yes
35,No,Unknown,890.0,2,3,Marketing,"49,0",4,F,97.0,3,1, Sales Representative ,4,Married,2014.0,9687,1,No,13,"3,0",1,0,"2,0",3,3,2,2,2,1988,yes
28,Yes,Unknown,1434.0,5,4,Unknown,"65,0",3,M,50.0,3,1, Laboratory Technician ,3,Single,3441.0,11179,1,Yes,13,Unknown,3,0,"2,0",3,2,2,2,2,1995,yes
26,No,Unknown,1443.0,22,3,Unknown,"72,0",22,F,47.0,2,2, Sales Executive ,4,Married,6463.923076923077,21436,7,Yes,19,"3,0",3,1,"5,0",2,2,2,0,0,1997,no
35,No,Unknown,664.0,31,3,Medical,"88,0",2,M,79.0,3,1, Research Scientist ,1,Married,6463.923076923077,5868,4,No,13,"3,0",4,1,"5,0",2,2,3,1,2,1988,yes
37,No,travel_rarely,397.0,20,4,Medical,"102,0",1,M,30.0,3,3, Research Director ,3,Unknown,13664.0,25258,4,Unknown,13,Unknown,1,0,Unknown,3,4,5,0,2,1986,yes
46,No,travel_rarely,803.129648241206,38,2,Medical,"103,0",38,M,80.0,3,2, Human Resources ,2,Divorced,5021.0,10425,8,Yes,22,"4,0",4,1,Unknown,2,3,4,0,2,1977,yes
34,No,travel_rarely,1153.0,1,2,Medical,"110,0",1,M,94.0,3,2, Manufacturing Director ,2,Married,6463.923076923077,17736,1,No,15,"3,0",3,0,Unknown,2,3,5,1,3,1989,yes
51,No,travel_rarely,432.0,9,4,Unknown,"116,0",4,M,96.0,3,1, Laboratory Technician ,4,Unknown,6463.923076923077,18725,3,Unknown,23,"4,0",2,2,"10,0",4,3,4,0,3,1972,yes
24,No,travel_rarely,1353.0,3,2,Other,"128,0",1,F,33.0,3,2, Sales Executive ,3,Married,6463.923076923077,17519,0,No,21,"4,0",1,1,"4,0",2,2,3,0,2,1999,yes
44,No,Unknown,489.0,23,3,Unknown,"132,0",2,M,65.96954813359528,3,2, Laboratory Technician ,2,Married,6463.923076923077,25043,4,Unknown,12,"3,0",3,1,Unknown,3,4,3,1,2,1979,yes
37,Yes,travel_rarely,807.0,6,4,Human Resources,"133,0",3,M,63.0,3,1, Human Resources ,1,Divorced,6463.923076923077,23648,4,Unknown,22,"4,0",4,0,Unknown,3,3,3,0,2,1986,yes
25,No,Unknown,1280.0,7,1,Unknown,"143,0",4,M,65.96954813359528,2,1, Research Scientist ,4,Married,6463.923076923077,26897,1,No,11,"3,0",3,2,Unknown,2,3,2,2,1,1998,yes
43,No,Unknown,957.0,26,3,Medical,"171,0",2,F,72.0,4,1, Research Scientist ,3,Single,4739.0,16090,4,Unknown,12,"3,0",4,0,Unknown,2,3,3,1,2,1980,yes
31,Yes,travel_rarely,542.0,20,3,Unknown,"175,0",2,F,71.0,1,2, Sales Executive ,3,Unknown,6463.923076923077,24788,3,Yes,11,"3,0",3,1,"4,0",2,3,2,2,2,1992,yes
36,No,Unknown,216.0,6,2,Medical,"178,0",2,M,84.0,3,2, Manufacturing Director ,2,Divorced,6463.923076923077,2819,6,No,20,"4,0",4,2,"7,0",0,3,3,0,1,1987,no
51,Yes,travel_frequently,1150.0,16,4,Unknown,"179,0",1,M,53.0,1,3, Manufacturing Director ,4,Unknown,10650.0,25150,2,Unknown,15,"3,0",4,0,"18,0",2,3,4,0,3,1972,no
38,No,travel_rarely,364.0,3,5,Technical Degree,"193,0",4,F,32.0,3,2, Research Scientist ,3,Unknown,4317.0,2302,3,Yes,20,"4,0",2,0,"19,0",2,3,3,2,2,1985,no
30,No,travel_rarely,201.0,5,3,Technical Degree,"197,0",4,F,84.0,3,1, Research Scientist ,1,Divorced,6463.923076923077,10415,5,No,14,Unknown,4,1,"8,0",3,3,3,2,2,1993,yes
27,No,non-travel,691.0,9,3,Medical,"218,0",4,M,57.0,3,1, Research Scientist ,2,Unknown,2024.0,5970,6,Unknown,18,"3,0",4,1,Unknown,1,1,2,2,2,1996,yes
28,No,Unknown,440.0,21,3,Medical,"221,0",3,M,42.0,3,1, Research Scientist ,4,Married,6463.923076923077,6672,1,No,11,"3,0",3,1,"5,0",2,1,5,0,2,1995,yes
27,No,Unknown,1157.0,17,3,Unknown,"233,0",3,M,51.0,3,1, Research Scientist ,2,Unknown,3058.0,13364,0,Unknown,16,"3,0",4,1,"6,0",3,2,5,1,1,1996,yes
56,No,travel_rarely,713.0,8,3,Life Sciences,"241,0",3,F,67.0,3,1, Research Scientist ,1,Divorced,6463.923076923077,13939,4,Unknown,18,"3,0",3,1,Unknown,3,3,2,2,2,1967,yes
38,No,travel_rarely,803.129648241206,9,2,Unknown,"245,0",3,F,75.0,3,1, Laboratory Technician ,4,Single,6463.923076923077,6319,1,Unknown,12,Unknown,3,0,Unknown,3,3,2,2,1,1985,yes
31,No,travel_rarely,140.0,12,1,Medical,"246,0",3,F,95.0,3,1, Research Scientist ,4,Unknown,3929.0,6984,8,Unknown,23,"4,0",3,1,"7,0",0,3,4,0,2,1992,yes
34,No,travel_rarely,629.0,27,2,Medical,"247,0",4,F,95.0,3,1, Research Scientist ,2,Unknown,6463.923076923077,5711,2,No,15,"3,0",4,0,"9,0",3,3,3,1,2,1989,yes
50,No,Unknown,328.0,1,3,Unknown,"249,0",3,M,86.0,2,1, Laboratory Technician ,3,Unknown,6463.923076923077,3425,2,Unknown,15,"3,0",4,1,Unknown,2,2,3,0,2,1973,no
53,No,Unknown,1084.0,13,2,Unknown,"250,0",4,F,65.96954813359528,4,2, Manufacturing Director ,1,Divorced,6463.923076923077,26250,1,No,11,"3,0",3,2,"5,0",3,3,4,1,3,1970,no
35,No,travel_frequently,803.129648241206,24,3,Medical,"269,0",2,F,37.0,3,2, Laboratory Technician ,2,Single,4425.0,15986,5,Unknown,11,"3,0",4,0,Unknown,5,3,6,1,2,1988,yes
40,No,Unknown,1151.0,10,5,Life Sciences,"287,0",4,M,63.0,2,2, Healthcare Representative ,4,Unknown,6463.923076923077,14242,9,No,14,"3,0",4,1,"5,0",5,1,3,0,2,1983,yes
46,No,Unknown,644.0,1,4,Unknown,"288,0",4,M,65.96954813359528,3,3, Healthcare Representative ,1,Unknown,6463.923076923077,12368,7,No,16,"3,0",3,1,"17,0",3,3,4,0,3,1977,yes
30,Yes,Unknown,1005.0,3,3,Technical Degree,"297,0",4,F,88.0,3,1, Research Scientist ,1,Unknown,2657.0,8556,5,Yes,11,"3,0",3,0,"8,0",5,3,5,0,4,1993,yes
54,No,Unknown,1147.0,3,3,Unknown,"303,0",4,F,52.0,3,2, Sales Executive ,1,Married,5940.0,17011,2,Unknown,14,"3,0",4,1,"16,0",4,3,6,0,5,1969,no
33,No,travel_rarely,147.0,4,4,Unknown,"305,0",3,F,47.0,2,1, Research Scientist ,2,Married,2622.0,13248,6,Unknown,21,"4,0",4,0,Unknown,3,3,3,1,1,1990,yes
52,No,travel_rarely,1323.0,2,3,Unknown,"316,0",3,F,89.0,2,1, Laboratory Technician ,4,Single,3212.0,3300,7,Unknown,15,"3,0",2,0,Unknown,3,2,2,2,2,1971,yes
39,No,Unknown,1431.0,24,4,Medical,"332,0",24,F,96.0,3,1, Laboratory Technician ,3,Divorced,6463.923076923077,15417,7,No,14,"3,0",3,3,"7,0",1,3,3,1,2,1984,no
31,No,Unknown,1327.0,3,4,Medical,"337,0",2,M,73.0,3,3, Research Director ,3,Divorced,6463.923076923077,13523,9,No,12,"3,0",1,1,Unknown,3,3,2,2,2,1992,yes
33,No,travel_rarely,832.0,5,4,Life Sciences,"338,0",3,F,63.0,2,1, Research Scientist ,4,Married,2911.0,14776,1,Unknown,13,"3,0",3,1,"2,0",2,2,2,0,2,1990,yes
45,No,Unknown,1199.0,23,4,Life Sciences,"341,0",1,M,77.0,4,2, Manufacturing Director ,3,Unknown,6463.923076923077,5118,4,Unknown,17,"3,0",4,1,"9,0",1,3,3,0,2,1978,yes
42,No,Unknown,916.0,17,2,Unknown,"347,0",4,F,82.0,4,2, Research Scientist ,1,Single,6463.923076923077,23016,3,Yes,13,"3,0",3,0,Unknown,1,3,3,0,2,1981,yes
29,No,Unknown,1247.0,19,2,Marketing,"349,0",4,M,45.0,3,2, Sales Executive ,4,Divorced,6931.0,10732,2,No,14,"3,0",4,1,Unknown,2,3,3,0,2,1994,no
25,No,travel_rarely,685.0,1,3,Unknown,"350,0",1,F,62.0,3,2, Manufacturing Director ,3,Married,6463.923076923077,7505,0,No,12,"3,0",4,2,"5,0",3,3,4,1,2,1998,no
32,No,Unknown,128.0,2,1,Unknown,"362,0",4,M,84.0,2,2, Laboratory Technician ,1,Unknown,2176.0,19737,4,No,13,"3,0",4,0,"9,0",5,3,6,0,4,1991,no
21,No,travel_rarely,996.0,3,2,Unknown,"379,0",4,M,100.0,2,1, Research Scientist ,3,Single,3230.0,10531,1,No,17,"3,0",1,0,Unknown,4,4,3,1,0,2002,no
37,No,non-travel,728.0,1,4,Medical,"380,0",1,F,80.0,3,3, Research Director ,4,Divorced,6463.923076923077,11677,2,Yes,18,"3,0",1,2,Unknown,2,3,5,0,2,1986,no
38,No,travel_rarely,688.0,23,4,Life Sciences,"393,0",4,M,82.0,3,2, Healthcare Representative ,4,Unknown,6463.923076923077,18899,9,Unknown,14,"3,0",2,1,Unknown,2,3,2,1,2,1985,no
26,Yes,travel_rarely,1449.0,16,4,Medical,"394,0",1,M,45.0,3,1, Laboratory Technician ,2,Divorced,6463.923076923077,14180,2,Yes,13,"3,0",4,1,Unknown,2,3,3,0,2,1997,no
49,No,Unknown,636.0,10,4,Life Sciences,"396,0",3,F,65.96954813359528,3,5, Research Director ,1,Single,18665.0,25594,9,Yes,11,"3,0",4,0,Unknown,4,3,3,1,2,1974,yes
37,No,travel_frequently,889.0,9,3,Medical,"403,0",2,M,53.0,3,1, Research Scientist ,4,Married,6463.923076923077,11411,1,Unknown,12,"3,0",3,3,Unknown,3,2,4,1,2,1986,no
31,No,travel_rarely,691.0,11,4,Unknown,"423,0",11,M,86.0,3,1, Research Scientist ,4,Married,6463.923076923077,10077,0,Unknown,12,"3,0",3,1,Unknown,4,3,5,0,3,1992,yes
31,No,travel_rarely,106.0,2,3,Human Resources,"424,0",1,M,62.0,2,2, Human Resources ,1,Unknown,6410.0,17822,3,No,12,"3,0",4,0,Unknown,1,3,2,1,0,1992,no
52,Yes,Unknown,723.0,17,4,Medical,"433,0",17,M,85.0,2,2, Research Scientist ,2,Unknown,4941.0,17747,2,No,15,Unknown,1,0,"11,0",3,2,8,7,7,1971,no
28,Yes,Unknown,1157.0,2,4,Medical,"440,0",1,M,84.0,1,1, Research Scientist ,4,Married,6463.923076923077,24737,5,Yes,13,"3,0",4,0,Unknown,4,2,3,2,2,1995,yes
47,No,travel_rarely,1482.0,5,5,Unknown,"447,0",4,M,42.0,3,5, Research Director ,3,Married,6463.923076923077,16375,4,Unknown,11,"3,0",2,1,"21,0",2,3,3,1,1,1976,no
29,No,Unknown,738.0,9,5,Other,"455,0",2,M,30.0,2,1, Laboratory Technician ,4,Unknown,3983.0,7621,0,No,17,"3,0",3,0,"4,0",2,3,3,2,2,1994,yes
37,No,Unknown,1192.0,5,2,Medical,"460,0",4,M,61.0,3,2, Manufacturing Director ,4,Unknown,6347.0,23177,7,No,16,"3,0",3,2,"8,0",2,2,6,0,4,1986,yes
23,No,Unknown,1309.0,26,1,Unknown,"465,0",3,M,83.0,3,1, Research Scientist ,4,Unknown,2904.0,16092,1,Unknown,12,"3,0",3,2,Unknown,2,2,4,0,2,2000,no
42,No,travel_rarely,544.0,2,1,Unknown,"470,0",3,M,52.0,3,1, Human Resources ,3,Divorced,2696.0,24017,0,Yes,11,"3,0",3,1,"4,0",5,3,3,1,0,1981,no
30,No,Unknown,641.0,25,2,Unknown,"475,0",4,F,85.0,3,2, Sales Executive ,3,Unknown,6463.923076923077,6069,7,Unknown,12,"3,0",2,1,"4,0",2,4,2,2,2,1993,no
21,Yes,Unknown,756.0,31,1,Unknown,"478,0",1,F,99.0,2,1, Sales Representative ,2,Single,2174.0,9150,1,Unknown,11,"3,0",3,0,"3,0",3,3,3,1,2,2002,yes
57,No,travel_rarely,593.0,1,4,Medical,"482,0",4,M,88.0,3,2, Healthcare Representative ,3,Unknown,6755.0,2967,2,No,11,"3,0",3,0,Unknown,2,3,3,1,2,1966,yes
29,No,Unknown,1283.0,17,3,Unknown,"495,0",17,M,54.0,3,1, Research Scientist ,4,Unknown,6463.923076923077,18168,9,No,16,Unknown,4,0,"6,0",4,3,3,1,2,1994,no
36,No,travel_rarely,329.0,2,3,Unknown,"501,0",4,F,96.0,3,1, Research Scientist ,3,Married,2543.0,11868,4,No,13,"3,0",2,1,Unknown,3,3,2,2,2,1987,yes
34,Yes,non-travel,1362.0,19,3,Marketing,"502,0",1,M,67.0,4,2, Sales Executive ,4,Unknown,5304.0,4652,8,Yes,13,"3,0",2,0,Unknown,3,2,5,0,4,1989,yes
24,No,Unknown,1371.0,10,4,Marketing,"507,0",4,F,77.0,3,2, Sales Executive ,3,Divorced,6463.923076923077,5915,1,Yes,12,"3,0",4,1,Unknown,2,4,5,0,3,1999,yes
42,No,Unknown,201.0,1,4,Unknown,"517,0",2,F,65.96954813359528,3,1, Laboratory Technician ,1,Unknown,6463.923076923077,20490,3,No,16,"3,0",2,1,"8,0",5,3,5,1,2,1981,yes
54,No,Unknown,821.0,5,2,Medical,"522,0",1,M,86.0,3,5, Research Director ,1,Married,19406.0,8509,4,Unknown,11,"3,0",3,1,"24,0",4,2,4,1,2,1969,no
34,No,Unknown,1381.0,4,4,Unknown,"523,0",3,F,72.0,3,2, Sales Executive ,3,Married,6538.0,12740,9,No,15,"3,0",1,1,Unknown,3,3,3,1,2,1989,yes
